Date,pred,actual
2025-12-19,13731.904300014716,16685.19921875
2025-12-22,13717.540865942308,16678.5
2025-12-23,13704.95914517529,16756.400390625
2025-12-24,13704.43602324488,16735.0
2025-12-26,13661.262727120577,16753.099609375
2025-12-29,13647.821558992975,16741.099609375
2025-12-30,13662.848743536135,16770.0
2025-12-31,13672.867819516448,16709.0
2026-01-02,13669.58641395156,16668.0
2026-01-05,13656.378938570742,16683.0
2026-01-06,13649.450487219427,16727.19921875
2026-01-07,13626.059995105361,16742.0
2026-01-08,13605.819676360847,16753.0
2026-01-09,13573.55357835245,16805.69921875
2026-01-12,13554.9969467484,16826.69921875
2026-01-13,13561.411073628804,16859.400390625
2026-01-14,13521.03988654177,16840.80078125
2026-01-15,13536.747620955386,16845.099609375
2026-01-16,13521.145810334392,16878.900390625
2026-01-19,13522.52877649312,16876.599609375
2026-01-20,13545.941595577498,16939.0
2026-01-21,13537.682325657519,16960.099609375
2026-01-22,13546.751130939081,16897.0
2026-01-23,13544.00571009967,16820.0
2026-01-26,13555.373708982757,16770.0
2026-01-27,13561.577727899334,16734.0
2026-01-28,13586.843549532543,16674.69921875
2026-01-29,13642.926012617505,16722.80078125
2026-01-30,13588.254459370928,16778.30078125
2026-02-02,13688.138573443028,16758.400390625
2026-02-03,13768.050196705615,16758.400390625
2026-02-04,13754.611799782377,16759.0
2026-02-05,13794.515744314176,16800.0
2026-02-06,13778.86386883526,16879.900390625
2026-02-09,13753.00168172103,16843.5
2026-02-10,13761.051901675091,16796.0
2026-02-11,13721.848259635466,16778.0
2026-02-12,13724.651654320389,16793.900390625
2026-02-13,13723.930622179501,16809.0
2026-02-16,13736.809489048006,16826.099609375
2026-02-17,13750.709111471937,16806.599609375
2026-02-18,13762.0205887116,16840.0
2026-02-19,13787.4087109832,16915.30078125
2026-02-20,13768.121864496567,16887.19921875
2026-02-23,13786.921283362932,16843.400390625
2026-02-24,13788.688660975009,16804.30078125
2026-02-25,13764.388531423214,16816.80078125
2026-02-26,13774.750157394006,16749.80078125
2026-02-27,13760.848223092198,16749.0
2026-03-02,13791.788914027926,16795.0
2026-03-03,13809.93597600079,16863.0
2026-03-04,13878.357065243626,16898.099609375
2026-03-05,13854.323677545526,16865.0
2026-03-06,13937.28890951278,16913.099609375
2026-03-09,13944.004458415942,16923.69921875
2026-03-10,13939.717297063038,16886.0
2026-03-11,13942.093764207662,16852.0
2026-03-12,13914.416442789092,16884.0
2026-03-13,13911.248211779799,16908.0
2026-03-16,13897.160943715167,16952.099609375
2026-03-17,13842.715800581722,16953.099609375
2026-03-18,13815.176893138156,16971.30078125
2026-03-19,13816.09032490241,17041.69921875
2026-03-20,13754.863216457996,16915.900390625
2026-03-23,13766.834821237604,16959.30078125
2026-03-24,13691.028082703537,16865.099609375
2026-03-25,13850.73181057049,16797.30078125
2026-03-26,13786.21131235676,16749.599609375
2026-03-27,13765.559487457798,16925.0
2026-03-30,13740.28056034667,16958.0
2026-03-31,13707.613440589479,16975.400390625
2026-04-01,13769.898259669011,16936.400390625
2026-04-02,13737.549940744286,16924.099609375
2026-04-03,13701.687747039561,16959.0
2026-04-06,13667.803579126155,16988.0
2026-04-07,13665.247492256338,17015.30078125
2026-04-08,13697.099141817536,17027.400390625
2026-04-09,13657.19957940783,17005.5
2026-04-10,13533.149237830417,17059.0
2026-04-13,13428.597758654576,17083.0
2026-04-14,13278.559711290553,17079.19921875
2026-04-15,13257.587249300943,17129.0
2026-04-16,13227.696201347779,17146.099609375
2026-04-17,13238.884510845066,17123.0
2026-04-20,13225.929233343,17133.0
2026-04-21,13246.689371333072,17123.80078125
2026-04-22,13251.897961405137,17133.099609375
2026-04-23,13259.03527391559,17199.5
2026-04-24,13335.431067916754,17329.0
2026-04-27,13329.763644891613,17246.0
2026-04-28,13354.543789705378,17216.0
2026-04-29,13339.7145667661,17244.0
2026-04-30,13403.158864686467,17334.19921875
2026-05-01,13414.640202703904,17311.0
2026-05-04,13368.54917395656,17288.5
2026-05-05,13426.11357598607,17346.19921875
2026-05-06,13432.432790985134,17389.80078125
2026-05-07,13444.990910886454,17296.900390625
2026-05-08,13404.108151847813,17294.900390625
2026-05-11,13387.421262466642,17358.0
2026-05-12,13397.38814852276,17413.0
2026-05-13,13420.505747868781,17549.0
2026-05-14,13434.721068160181,17500.0
2026-05-15,13457.324388438961,17530.599609375
2026-05-18,13495.56815007957,17586.0
2026-05-19,13436.243978334265,17701.0
2026-05-20,13487.252824683661,17777.0
2026-05-21,13546.184590065579,17658.400390625
2026-05-22,13525.51420381105,17692.0
2026-05-25,13529.253625059031,17692.0
2026-05-26,13453.512405204867,17762.0
2026-05-27,13439.86717683988,17699.69921875
2026-05-28,13390.607470853014,17804.0
2026-05-29,13344.507946959326,17840.0
